task_id,contributor_id,label,seconds
1869,153,1,20.19
1870,186,0,1.47
1870,8,1,24.79
1870,32,0,29.7
1870,68,0,33.02
1870,67,1,30.52
1871,186,0,1.0
1871,81,0,27.32
1871,151,0,23.66
1871,183,1,1.56
1871,15,0,25.06
1872,100,0,29.88
1872,27,1,27.57
1872,92,1,27.49
1872,13,1,22.21
1872,59,0,29.85
1873,163,0,6.7
1873,160,0,4.11
1873,14,1,17.45
1873,53,1,17.36
1873,130,1,29.54
1874,91,1,32.55
1874,40,0,22.2
1874,170,0,4.31
1874,165,0,5.34
1874,16,0,27.62
1875,56,0,23.05
1875,20,0,27.88
1875,117,1,31.74
1875,97,0,25.27
1875,184,1,1.4
1876,123,1,26.43
1876,64,1,27.3
1876,39,0,36.37
1876,120,0,30.49
1876,176,0,1.12
1877,5,1,24.43
1877,26,1,30.21
1877,57,1,24.48
1877,163,0,5.84
1877,114,0,29.59
1878,126,1,37.44
1878,148,1,40.67
1878,99,1,36.1
1878,110,0,34.39
1878,197,1,11.18
1879,43,1,25.94
1879,111,1,30.56
1879,132,0,38.73
1879,197,0,12.05
1879,20,0,29.85
1880,61,0,30.91
1880,74,0,20.25
1880,29,0,25.23
1880,168,0,6.24
1880,89,0,26.09
1881,39,0,18.65
1881,5,0,19.49
1881,195,0,11.31
1881,149,1,21.2
1881,177,1,2.08
1882,6,0,38.13
1882,35,0,40.3
1882,191,0,10.95
1882,143,0,40.59
1882,159,0,40.48
1883,57,0,23.54
1883,109,0,32.5
1883,106,1,32.77
1883,82,1,21.4
1883,104,1,21.95
1884,118,1,22.94
1884,9,0,22.36
1884,91,1,21.01
1884,110,1,26.31
1884,106,1,25.9
1885,159,0,30.1
1885,30,0,31.89
1885,128,0,25.26
1885,7,0,32.04
1885,165,0,5.36
1886,197,1,11.45
1886,80,0,30.6
1886,62,1,23.22
1886,120,1,34.64
1886,42,1,29.32
1887,189,1,1.65
1887,31,1,31.86
1887,14,0,24.22
1887,153,0,28.69
1887,160,0,5.88
1888,90,1,25.17
1888,199,1,10.54
1888,13,0,42.57
1888,100,0,30.96
1888,150,0,35.25
1889,100,0,25.52
1889,125,0,24.3
1889,155,0,17.51
1889,94,0,17.7
1889,158,0,20.83
1890,196,1,12.12
1890,166,0,4.92
1890,193,1,12.01
1890,1,0,33.79
1890,77,0,34.66
1891,33,0,35.18
1891,43,0,31.27
1891,16,1,35.49
1891,76,0,22.83
1891,97,0,33.94
1892,92,1,32.05
1892,72,0,32.95
1892,109,1,36.45
1892,107,0,38.94
1892,12,0,39.5
1893,114,1,28.18
1893,194,1,14.04
1893,15,0,29.36
1893,104,1,23.65
1893,11,1,33.25
1894,89,0,30.13
1894,108,0,34.62
1894,19,0,33.95
1894,162,0,5.2
1894,43,0,18.47
1895,157,0,32.77
1895,60,0,40.42
1895,130,1,40.91
1895,191,0,19.68
1895,75,0,31.92
1896,61,1,31.79
1896,18,1,20.95
1896,97,0,28.7
1896,91,0,36.68
1896,150,1,36.27
1897,78,1,25.89
1897,179,0,1.08
1897,12,1,20.79
1897,93,1,26.14
1897,149,0,20.56
1898,172,0,8.13
1898,160,0,6.16
1898,184,1,0.54
1898,69,1,34.91
1898,50,0,47.24
1899,149,1,23.07
1899,77,0,21.14
1899,60,0,19.56
1899,148,1,21.77
1899,79,0,21.81
1900,136,1,30.05
1900,4,1,31.26
1900,105,0,22.42
1900,42,1,26.44
1900,194,1,10.85
1901,175,0,1.51
1901,77,1,21.27
1901,149,0,24.48
1901,167,0,9.2
1901,21,1,27.85
1902,116,0,29.8
1902,143,1,29.8
1902,92,0,31.37
1902,61,1,29.24
1902,100,1,27.6
1903,70,1,24.41
1903,46,0,29.2
1903,80,1,25.47
1903,74,0,25.65
1903,34,1,25.79
1904,46,0,18.81
1904,47,1,28.03
1904,3,1,16.83
1904,37,0,25.18
1904,0,1,20.79
1905,164,0,8.6
1905,175,1,2.41
1905,55,0,25.08
1905,3,1,20.09
1905,99,0,16.16
1906,118,0,20.78
1906,86,0,28.7
1906,73,0,25.89
1906,81,0,34.39
1906,125,0,29.47
1907,20,1,31.79
1907,153,0,27.43
1907,73,0,38.78
1907,117,0,30.88
1907,39,0,22.56
1908,12,1,31.79
1908,152,0,27.31
1908,31,0,39.36
1908,149,1,31.99
1908,124,1,29.89
1909,190,0,14.5
1909,157,0,21.82
1909,80,1,27.1
1909,114,1,17.07
1909,198,0,8.51
1910,164,0,6.43
1910,195,0,8.24
1910,80,1,19.69
1910,24,0,27.52
1910,70,0,28.34
1911,6,0,20.74
1911,132,1,21.34
1911,177,0,1.13
1911,73,1,27.07
1911,145,1,31.24
1912,181,1,1.99
1912,164,0,6.23
1912,36,1,29.64
1912,72,0,24.15
1912,30,0,34.25
1913,14,0,25.87
1913,167,0,4.76
1913,118,1,25.34
1913,97,1,34.8
1913,9,0,32.28
1914,124,0,29.58
1914,3,0,30.13
1914,36,0,24.63
1914,165,0,7.86
1914,83,0,30.16
1915,77,1,27.98
1915,24,0,30.7
1915,131,1,18.72
1915,65,1,19.22
1915,165,0,9.63
1916,178,1,1.16
1916,193,0,13.36
1916,25,0,37.93
1916,155,1,31.6
1916,61,0,24.68
1917,195,1,12.9
1917,18,0,9.41
1917,37,0,33.45
1917,43,0,23.64
1917,42,0,25.8
1918,191,1,14.66
1918,172,0,9.86
1918,60,1,20.86
1918,16,1,19.56
1918,64,0,27.19
1919,93,1,34.98
1919,67,0,32.81
1919,63,0,29.18
1919,196,1,16.54
1919,6,0,25.59
1920,51,0,22.4
1920,159,0,34.95
1920,169,0,8.77
1920,132,0,25.5
1920,147,0,25.03
1921,166,0,6.27
1921,130,1,23.32
1921,107,1,24.47
1921,135,1,21.2
1921,84,1,22.33
1922,67,1,23.83
1922,155,1,30.72
1922,190,1,17.2
1922,184,0,1.53
1922,135,1,22.99
1923,97,1,21.79
1923,16,1,24.43
1923,60,0,24.9
1923,17,0,19.55
1923,196,1,11.43
1924,154,1,26.1
1924,46,0,33.97
1924,90,0,37.7
1924,37,0,20.52
1924,131,1,29.16
1925,115,0,21.6
1925,75,0,22.69
1925,86,0,20.25
1925,166,0,7.83
1925,114,0,26.15
1926,67,0,21.92
1926,91,1,25.29
1926,170,0,3.45
1926,42,1,20.18
1926,76,1,17.68
1927,69,0,25.93
1927,135,0,32.76
1927,160,0,3.67
1927,22,0,25.3
1927,86,0,32.38
1928,195,0,15.47
1928,131,0,46.31
1928,165,0,4.49
1928,103,0,35.12
1928,163,0,7.32
1929,115,1,23.62
1929,134,1,25.5
1929,170,0,8.28
1929,64,1,36.11
1929,26,0,36.5
1930,64,0,29.39
1930,37,0,29.37
1930,19,0,24.89
1930,108,0,32.95
1930,141,0,27.41
1931,50,0,18.19
1931,96,0,19.49
1931,186,0,1.05
1931,78,1,14.03
1931,143,0,22.14
1932,23,1,29.66
1932,142,1,32.18
1932,199,1,8.59
1932,138,0,23.72
1932,79,1,28.56
1933,168,0,6.55
1933,106,1,45.05
1933,88,0,34.55
1933,133,1,42.57
1933,129,1,35.21
1934,153,0,29.13
1934,61,0,21.11
1934,194,1,7.36
1934,118,0,29.95
1934,92,0,33.53
1935,155,1,35.22
1935,181,0,1.63
1935,45,0,39.2
1935,6,0,35.35
1935,57,0,26.43
1936,121,1,23.04
1936,173,0,7.16
1936,164,0,4.92
1936,44,1,22.23
1936,54,0,30.43
1937,98,0,30.12
1937,39,1,25.56
1937,71,1,29.53
1937,184,1,1.95
1937,122,1,33.23
1938,187,1,1.88
1938,129,0,23.75
1938,46,1,33.45
1938,116,1,26.95
1938,17,1,34.51
1939,100,0,37.3
1939,144,1,37.2
1939,108,0,29.18
1939,59,0,37.83
1939,117,0,29.42
1940,128,0,28.35
1940,16,0,13.21
1940,161,0,6.33
1940,70,1,16.88
1940,117,0,26.13
1941,114,1,14.61
1941,104,0,20.35
1941,38,0,12.49
1941,139,0,19.03
1941,102,1,17.62
1942,69,1,24.53
1942,157,1,37.39
1942,180,0,1.69
1942,16,1,22.62
1942,183,0,1.96
1943,158,1,38.47
1943,76,0,28.71
1943,166,0,5.37
1943,143,0,36.44
1943,138,0,39.59
1944,8,0,26.51
1944,95,0,24.44
1944,41,1,36.39
1944,179,1,1.03
1944,178,0,1.26
1945,139,0,28.99
1945,143,0,33.58
1945,70,0,25.61
1945,152,0,31.21
1945,64,0,36.93
1946,10,1,24.58
1946,113,0,28.86
1946,56,0,25.25
1946,129,0,23.55
1946,126,0,27.82
1947,103,1,30.21
1947,191,1,6.93
1947,73,1,22.65
1947,74,1,20.29
1947,169,0,6.64
1948,191,0,8.46
1948,103,1,16.73
1948,22,0,22.12
1948,73,0,24.7
1948,130,0,36.66
1949,103,0,50.36
1949,89,0,37.99
1949,1,0,44.15
1949,21,1,40.57
1949,88,0,55.01
1950,194,0,17.03
1950,125,1,28.9
1950,93,0,23.46
1950,169,0,5.19
1950,183,1,1.88
1951,140,0,23.28
1951,153,1,26.21
1951,129,1,23.04
1951,88,1,20.11
1951,138,1,28.45
1952,80,0,30.91
1952,89,0,21.07
1952,27,1,14.07
1952,36,0,22.34
1952,150,1,27.26
1953,21,1,32.31
1953,138,0,39.68
1953,36,1,32.14
1953,48,1,24.13
1953,25,0,38.78
1954,60,1,30.51
1954,127,1,32.85
1954,53,1,30.25
1954,110,0,26.77
1954,104,1,35.01
1955,195,0,16.53
1955,128,1,36.92
1955,99,0,33.51
1955,175,1,1.78
1955,198,0,9.03
1956,197,0,11.77
1956,147,1,25.45
1956,133,1,20.36
1956,114,1,24.45
1956,175,1,2.36
1957,122,1,31.88
1957,171,0,8.83
1957,84,1,38.48
1957,103,1,31.87
1957,34,1,29.98
1958,191,1,13.45
1958,110,1,33.31
1958,180,1,1.77
1958,18,1,31.09
1958,124,1,25.42
1959,120,0,31.71
1959,146,1,26.56
1959,98,0,31.75
1959,18,0,35.67
1959,198,1,13.84
1960,98,0,21.42
1960,165,0,6.46
1960,70,0,26.48
1960,172,0,3.41
1960,113,1,24.76
1961,169,0,5.46
1961,131,1,27.31
1961,103,1,27.91
1961,68,1,22.97
1961,93,1,32.15
1962,124,1,32.49
1962,6,0,40.36
1962,86,0,40.83
1962,153,0,34.1
1962,179,0,2.34
1963,87,1,28.84
1963,106,1,23.49
1963,193,1,11.23
1963,110,1,25.48
1963,167,0,4.16
1964,89,1,24.69
1964,94,1,20.32
1964,127,1,13.36
1964,128,1,18.15
1964,162,0,5.38
1965,37,1,49.98
1965,6,0,35.55
1965,161,0,6.8
1965,177,1,0.71
1965,151,1,49.89
1966,17,0,22.99
1966,119,0,44.33
1966,63,0,33.78
1966,16,0,30.93
1966,166,0,6.07
1967,33,0,27.71
1967,0,0,25.92
1967,104,1,51.41
1967,124,0,30.12
1967,73,0,33.66
1968,123,0,43.92
1968,65,0,35.31
1968,31,1,35.83
1968,8,1,24.92
1968,10,1,42.56
1969,4,1,40.84
1969,77,0,24.44
1969,181,0,1.74
1969,72,1,30.34
1969,105,0,35.85
1970,122,0,35.23
1970,165,0,4.58
1970,195,1,11.5
1970,11,1,26.01
1970,83,1,26.21
1971,124,0,15.41
1971,139,1,23.21
1971,179,0,0.81
1971,105,1,19.37
1971,94,1,15.82
1972,181,1,1.12
1972,140,0,38.61
1972,67,1,40.67
1972,81,0,35.8
1972,21,1,39.93
1973,159,0,18.4
1973,50,1,20.61
1973,59,0,19.15
1973,94,0,22.05
1973,123,1,24.15
1974,132,0,19.95
1974,176,1,1.35
1974,170,0,4.71
1974,58,0,19.96
1974,105,1,28.32
1975,126,0,35.29
1975,33,0,32.51
1975,89,0,32.53
1975,26,0,40.36
1975,45,1,40.35
1976,57,1,30.35
1976,37,1,30.08
1976,194,1,7.79
1976,107,1,15.23
1976,125,1,22.0
1977,71,0,30.05
1977,28,1,27.3
1977,26,0,22.17
1977,69,0,28.33
1977,150,1,17.79
1978,34,0,35.75
1978,42,1,36.75
1978,106,1,44.92
1978,178,1,1.49
1978,100,1,29.81
1979,2,0,25.01
1979,136,1,15.18
1979,16,0,12.5
1979,94,0,23.29
1979,9,1,21.41
1980,148,1,41.9
1980,92,1,39.57
1980,156,1,39.82
1980,144,1,37.87
1980,106,1,37.22
1981,16,1,17.78
1981,63,1,31.18
1981,106,1,22.15
1981,196,1,10.94
1981,124,1,27.18
1982,73,0,27.05
1982,48,0,27.3
1982,159,0,35.31
1982,95,0,20.21
1982,194,1,13.73
1983,164,0,8.31
1983,197,0,17.01
1983,77,0,28.53
1983,175,1,1.54
1983,89,1,24.66
1984,87,0,32.52
1984,27,1,24.98
1984,194,1,7.91
1984,71,1,28.26
1984,116,1,26.24
1985,199,1,11.06
1985,194,1,12.2
1985,118,1,31.07
1985,52,1,26.53
1985,65,1,22.55
1986,35,0,20.72
1986,57,1,25.26
1986,3,1,28.55
1986,135,0,16.88
1986,82,0,20.39
1987,122,1,27.74
1987,130,0,25.27
1987,198,1,9.16
1987,95,0,28.29
1987,153,1,29.59
1988,52,0,21.71
1988,100,0,34.15
1988,148,0,28.04
1988,62,1,28.96
1988,27,0,22.11
1989,16,1,26.26
1989,76,1,39.52
1989,109,1,32.64
1989,135,0,24.13
1989,114,1,29.04
1990,94,0,22.79
1990,120,0,23.32
1990,109,1,32.02
1990,125,1,24.43
1990,139,1,26.2
1991,174,0,7.93
1991,189,1,1.83
1991,31,0,28.11
1991,62,1,28.88
1991,26,0,28.02
1992,84,0,29.86
1992,157,1,27.86
1992,179,1,0.72
1992,102,0,21.45
1992,176,0,1.9
1993,197,0,7.1
1993,176,1,2.42
1993,123,1,26.47
1993,140,1,23.64
1993,195,0,16.5
1994,7,1,23.16
1994,2,1,32.01
1994,118,0,25.91
1994,86,1,34.16
1994,4,1,22.8
1995,135,0,26.71
1995,29,0,26.37
1995,195,0,14.2
1995,176,0,2.06
1995,55,1,23.12
1996,34,1,30.25
1996,50,0,28.49
1996,199,0,9.3
1996,26,0,41.8
1996,78,0,30.74
1997,68,0,12.53
1997,35,1,28.98
1997,146,1,23.58
1997,114,1,28.5
1997,120,1,25.21
1998,177,0,0.71
1998,194,0,13.5
1998,112,0,19.0
1998,65,0,19.16
1998,159,0,9.37
1999,2,0,15.28
1999,173,0,9.05
1999,177,1,1.9
1999,178,0,0.96
1999,116,1,18.57
